temperature,humidity,wind_speed,solar_radiation,heat_index,wbgt,utci,vulnerability_score,population_density,hour,day_of_year,heat_exposure_duration,htsi
35.57,57.83,3.39,862.65,45.68,32.09,37.3,81.77,4900.0,14,132,4.0,58.15
27.65,84.66,1.96,0.0,31.87,26.17,27.68,60.38,4900.0,6,125,0.0,39.75
38.46,55.6,1.38,817.03,53.56,35.14,41.18,36.93,8500.0,10,147,0.0,62.26
26.71,84.46,0.93,0.0,29.47,25.24,26.9,37.63,4900.0,19,102,0.0,36.02
38.07,60.94,1.9,758.25,55.89,35.07,40.32,36.79,9200.0,15,141,5.0,60.85
26.67,87.65,3.9,50.41,29.62,25.59,26.65,71.42,3100.0,3,147,0.0,39.99
26.95,88.41,2.33,41.15,30.44,25.94,27.15,77.16,4200.0,5,121,0.0,41.31
28.28,88.33,0.95,0.0,34.32,27.16,28.5,80.02,9200.0,21,170,0.0,43.19
31.74,82.07,5.0,0.0,44.3,29.91,30.97,77.76,9200.0,2,149,0.0,47.56
38.53,73.28,2.5,475.93,67.82,36.36,39.8,78.05,4200.0,8,172,0.0,66.44
38.64,62.19,0.92,717.8,58.99,36.37,41.5,39.51,8500.0,9,147,0.0,62.91
43.34,54.48,0.93,915.25,71.25,40.2,46.79,83.06,8500.0,13,145,3.0,76.41
39.08,56.37,2.31,827.72,56.27,35.36,41.22,46.22,8500.0,10,117,0.0,62.77
31.61,77.87,2.38,216.99,42.13,29.74,32.3,64.92,8500.0,17,90,0.0,48.88
26.0,83.68,4.01,0.0,27.8,24.46,25.77,74.51,3100.0,21,131,0.0,36.06
39.88,55.67,1.54,870.8,58.64,36.47,42.64,48.05,9200.0,11,171,1.0,67.28
26.57,82.18,1.54,0.0,28.98,24.88,26.66,37.25,9200.0,22,137,0.0,33.69
45.53,52.6,1.59,929.54,78.71,41.26,48.42,79.38,9200.0,11,129,1.0,77.39
41.06,45.2,0.5,938.24,54.64,37.79,44.98,47.08,9200.0,12,152,2.0,66.96
41.51,53.42,1.84,908.53,62.85,37.53,44.13,81.24,8500.0,12,165,2.0,70.73
26.7,86.84,3.1,13.06,29.64,25.48,26.65,59.53,9200.0,18,161,0.0,37.19
26.75,82.4,0.5,0.0,29.39,25.07,27.0,35.07,8500.0,18,177,0.0,35.1
26.0,90.84,4.77,0.0,28.07,25.16,25.69,39.43,3100.0,22,169,0.0,34.58
40.59,45.7,2.05,916.62,53.58,35.4,43.03,61.58,9200.0,13,93,3.0,64.57
27.6,84.92,0.5,49.81,31.77,26.36,28.19,37.63,4900.0,3,127,0.0,38.96
41.61,55.02,1.19,936.66,64.67,38.43,44.84,38.85,9200.0,12,116,2.0,70.25
32.01,78.44,1.17,269.86,43.73,30.52,33.3,47.99,8500.0,7,98,0.0,49.36
29.69,82.65,2.92,0.0,37.44,27.97,29.5,42.77,9200.0,22,105,0.0,39.57
29.3,82.7,3.46,34.24,36.24,27.65,29.18,61.89,3100.0,20,145,0.0,42.02
27.13,77.42,2.83,20.8,29.76,24.97,27.11,64.06,3100.0,22,165,0.0,36.04
28.75,81.47,4.23,21.08,34.34,26.95,28.43,61.43,3100.0,18,120,0.0,40.82
41.33,56.1,3.63,944.73,64.55,37.24,42.9,35.87,3100.0,11,177,1.0,65.65
30.15,75.65,0.62,308.01,36.9,28.85,31.79,71.07,3100.0,17,103,0.0,46.94
27.28,84.64,2.25,0.0,30.91,25.81,27.27,77.36,3100.0,5,114,0.0,39.65
30.06,75.11,1.25,154.77,36.5,27.94,30.89,45.27,9200.0,17,123,0.0,42.73
30.23,80.87,1.17,0.0,38.66,28.31,30.42,63.29,9200.0,18,156,0.0,42.98
30.94,82.37,1.88,9.49,41.5,29.17,31.03,80.91,4200.0,21,113,0.0,48.44
26.0,85.21,2.26,0.0,27.86,24.61,26.0,45.71,3100.0,4,162,0.0,34.12
31.46,88.78,4.0,0.0,46.08,30.35,30.99,76.51,9200.0,23,115,0.0,48.77
34.39,72.8,0.5,463.83,49.67,33.4,36.77,80.99,4200.0,8,109,0.0,59.97
28.41,90.98,1.21,0.0,35.29,27.56,28.6,56.75,4900.0,2,153,0.0,44.07
37.9,64.08,3.5,758.09,57.51,34.89,39.3,37.82,9200.0,9,99,0.0,60.0
28.01,85.98,2.22,0.0,33.08,26.66,27.99,80.12,3100.0,18,172,0.0,41.53
26.42,81.97,2.49,0.0,28.62,24.7,26.37,81.73,4200.0,2,156,0.0,37.15
33.01,88.93,0.86,0.0,53.0,31.9,33.37,59.6,9200.0,21,113,0.0,53.17
39.09,55.81,1.95,804.91,55.88,35.38,41.39,77.05,4900.0,14,94,4.0,65.82
27.77,85.07,1.1,25.23,32.25,26.4,28.1,39.8,8500.0,0,156,0.0,38.11
28.15,86.69,3.78,52.2,33.62,26.95,28.09,61.19,4900.0,6,147,0.0,40.0
37.73,47.06,3.65,980.2,46.21,32.68,39.44,45.75,3100.0,11,116,1.0,57.56
32.89,73.41,3.15,479.4,44.61,30.87,33.99,62.79,9200.0,16,169,0.0,52.09
28.63,87.22,2.7,0.0,35.21,27.4,28.53,70.86,3100.0,20,104,0.0,42.9
26.0,86.4,5.39,13.93,27.9,24.75,25.66,39.48,4200.0,23,124,0.0,32.9
26.0,83.37,2.77,36.82,27.79,24.5,26.11,37.78,4200.0,19,165,0.0,33.27
26.86,81.15,0.5,0.0,29.52,25.05,27.1,47.24,4900.0,4,142,0.0,36.43
29.21,86.96,2.38,28.99,37.01,27.99,29.31,69.75,8500.0,3,133,0.0,43.88
40.82,50.65,0.5,959.95,58.03,38.54,44.85,72.31,4900.0,11,115,1.0,70.98
28.81,87.6,1.16,108.8,35.86,27.91,29.52,47.99,9200.0,19,136,0.0,43.16
28.74,83.26,2.23,0.0,34.68,27.1,28.7,37.61,9200.0,23,123,0.0,38.49
29.22,77.65,2.5,193.76,34.82,27.35,29.83,70.02,9200.0,17,176,0.0,43.51
37.57,65.04,1.75,468.07,56.91,34.55,39.16,43.5,3100.0,16,139,6.0,58.7
26.13,94.17,1.44,48.48,28.56,25.73,26.52,36.05,9200.0,18,173,0.0,36.43
33.47,71.28,4.26,448.98,45.6,31.02,34.06,62.81,4200.0,8,101,0.0,52.69
26.0,83.69,6.61,9.28,27.8,24.47,25.47,44.6,8500.0,3,176,0.0,30.89
29.02,93.69,1.28,97.43,38.08,28.69,29.67,78.27,9200.0,20,93,0.0,49.91
27.27,86.85,1.6,68.9,31.13,26.18,27.7,40.39,3100.0,1,176,0.0,38.19
27.71,83.7,3.84,0.0,31.9,26.14,27.42,76.51,9200.0,3,137,0.0,40.51
26.83,80.38,2.2,0.0,29.4,24.95,26.81,64.1,3100.0,1,144,0.0,38.03
38.63,57.98,2.13,892.71,55.81,35.37,41.05,41.39,8500.0,14,90,4.0,63.47
30.02,88.61,1.01,0.0,40.34,28.91,30.27,71.59,9200.0,1,178,0.0,47.18
27.66,88.01,1.84,0.0,32.4,26.52,27.73,50.75,9200.0,3,155,0.0,38.22
28.12,89.3,0.56,0.0,33.99,27.1,28.41,73.29,3100.0,5,119,0.0,43.3
31.02,89.62,5.16,0.0,44.6,30.0,30.28,65.6,4900.0,6,92,0.0,46.87
37.62,58.08,4.49,675.78,52.33,33.57,38.33,72.48,9200.0,9,110,0.0,59.57
27.83,81.72,0.86,35.33,31.92,26.17,28.25,39.02,4900.0,18,178,0.0,37.29
26.39,88.03,0.84,0.0,28.92,25.27,26.59,44.48,4900.0,18,173,0.0,36.58
31.18,84.01,1.99,48.42,42.99,29.67,31.43,71.8,3100.0,21,138,0.0,48.65
42.75,43.55,1.33,894.08,58.71,37.35,45.67,71.96,4900.0,11,175,1.0,70.54
30.17,85.63,3.66,37.71,39.94,28.81,30.0,77.13,3100.0,2,174,0.0,46.24
42.52,56.49,1.97,930.24,69.87,38.9,45.13,48.78,4200.0,12,151,2.0,72.18
32.71,75.88,1.97,258.54,45.11,30.72,33.65,44.94,8500.0,17,127,0.0,49.46
31.47,82.26,1.34,278.45,43.36,30.38,32.73,79.26,4200.0,7,104,0.0,53.14
30.44,90.9,1.76,0.0,42.74,29.56,30.53,59.96,9200.0,20,141,0.0,47.71
39.3,53.32,3.42,734.49,54.82,34.68,40.57,74.93,4200.0,14,168,4.0,61.56
30.14,80.54,2.52,0.0,38.25,28.18,30.02,74.04,8500.0,0,135,0.0,46.15
27.24,81.02,2.78,0.0,30.38,25.41,27.13,76.64,3100.0,2,114,0.0,38.75
30.72,84.52,2.02,258.54,41.5,29.71,31.68,60.88,4900.0,7,110,0.0,49.62
26.43,81.1,2.6,0.0,28.58,24.62,26.36,43.58,8500.0,3,177,0.0,33.36
38.46,65.62,1.33,639.62,60.97,36.07,40.8,75.36,8500.0,15,94,5.0,67.1
30.07,85.82,1.17,0.0,39.65,28.67,30.28,67.22,3100.0,22,159,0.0,45.85
38.05,62.59,1.28,619.88,57.0,35.27,40.34,63.41,3100.0,9,136,0.0,63.45
40.46,45.3,8.5,876.13,52.91,34.2,39.3,38.23,8500.0,11,176,1.0,55.78
41.0,54.07,5.13,906.38,61.48,36.35,41.64,74.43,4900.0,13,157,3.0,68.03
40.2,55.98,1.51,945.75,60.07,37.01,43.17,65.88,8500.0,13,107,3.0,68.64
29.73,87.05,1.24,3.04,38.83,28.47,29.95,59.6,3100.0,1,110,0.0,45.62
26.05,91.26,3.24,32.08,28.23,25.3,26.1,63.75,8500.0,22,175,0.0,38.5
28.44,89.39,1.63,54.5,35.06,27.56,28.82,39.19,9200.0,4,112,0.0,41.98
27.72,85.27,3.83,0.0,32.16,26.31,27.43,50.51,8500.0,4,153,0.0,36.86
29.55,80.89,2.96,59.41,36.55,27.75,29.62,82.61,9200.0,5,156,0.0,43.67
45.48,50.82,2.39,936.55,76.34,40.53,47.73,45.99,8500.0,12,129,2.0,71.62
38.12,63.93,2.05,457.01,58.27,34.82,39.52,62.45,3100.0,8,99,0.0,59.76
29.31,84.43,3.77,5.91,36.71,27.79,29.0,58.34,3100.0,21,178,0.0,42.34
41.88,48.6,1.69,819.85,60.03,36.99,44.35,80.31,4900.0,14,141,4.0,70.37
39.77,47.92,3.61,852.91,52.58,34.44,41.15,40.66,8500.0,13,161,3.0,58.8
29.19,82.78,1.12,66.95,35.92,27.68,29.72,80.07,8500.0,23,164,0.0,46.04
32.17,84.03,2.55,0.0,46.8,30.54,32.03,40.23,9200.0,6,150,0.0,46.98
30.07,85.33,1.25,0.0,39.49,28.62,30.25,39.28,8500.0,19,153,0.0,42.12
26.18,87.72,2.21,29.82,28.39,25.09,26.36,61.49,3100.0,1,94,0.0,36.75
26.64,84.49,7.12,17.15,29.3,25.19,26.0,60.72,8500.0,6,142,0.0,33.73
28.9,84.66,3.1,0.0,35.49,27.4,28.71,56.27,4200.0,5,144,0.0,40.33
33.04,70.06,0.5,531.77,43.64,32.08,35.59,69.23,4200.0,16,126,0.0,54.62
28.15,84.13,0.88,48.86,33.18,26.77,28.65,58.28,4200.0,1,145,0.0,41.78
29.11,86.66,0.7,48.29,36.61,27.98,29.68,68.76,4900.0,2,148,0.0,45.68
29.79,92.1,1.61,0.0,40.6,29.04,29.92,40.32,4200.0,4,158,0.0,44.12
28.31,84.09,0.5,0.0,33.63,26.77,28.61,74.15,9200.0,4,162,0.0,42.34
26.0,80.36,2.21,0.0,27.68,24.14,25.99,42.11,4900.0,0,148,0.0,31.77
29.43,78.38,1.74,225.23,35.56,27.78,30.35,33.17,4200.0,7,91,0.0,42.69
41.66,48.09,3.46,928.24,58.85,36.32,43.22,61.45,9200.0,11,154,1.0,66.4
27.72,85.3,1.58,6.58,32.15,26.32,27.86,76.66,4900.0,23,149,0.0,41.72
28.51,84.51,1.17,27.82,34.27,27.08,28.85,77.27,4900.0,3,140,0.0,42.25
43.2,46.77,3.15,925.31,63.06,37.54,44.9,68.36,8500.0,12,119,2.0,70.35
28.09,83.17,4.32,34.21,32.85,26.51,27.86,65.76,4900.0,22,100,0.0,38.22
38.96,48.1,2.19,912.46,50.28,34.26,41.33,77.94,8500.0,14,165,4.0,62.57
34.61,50.26,1.98,826.45,39.86,30.56,36.94,69.28,9200.0,10,128,0.0,53.95
35.89,68.73,3.36,670.61,52.92,33.47,37.25,64.31,8500.0,9,179,0.0,58.05
28.92,86.81,3.65,0.0,36.03,27.64,28.62,67.07,4200.0,2,166,0.0,42.15
26.24,80.17,6.19,0.0,28.15,24.35,25.68,41.86,9200.0,21,161,0.0,30.24
42.01,51.18,0.5,918.79,62.75,39.53,45.95,62.01,4900.0,13,152,3.0,72.08
40.2,64.3,1.44,675.23,67.34,37.55,42.57,71.21,9200.0,15,153,5.0,68.85
36.49,67.81,1.27,666.99,54.63,34.6,38.93,68.74,9200.0,9,150,0.0,62.97
38.8,55.46,0.5,599.55,54.62,35.88,41.67,59.42,8500.0,9,143,0.0,62.06
43.41,53.23,4.05,956.52,70.26,38.65,44.64,38.41,4200.0,11,162,1.0,70.38
35.64,65.3,0.92,533.58,49.93,33.37,37.9,40.74,8500.0,8,147,0.0,54.73
30.28,84.13,1.33,0.0,39.81,28.69,30.44,34.59,9200.0,0,174,0.0,42.17
31.07,87.1,3.07,27.03,43.8,29.83,30.97,53.29,4900.0,4,145,0.0,46.41
26.08,88.4,1.66,0.0,28.17,25.0,26.17,73.7,4900.0,19,123,0.0,38.47
34.08,71.21,0.79,193.69,47.67,31.59,35.28,74.98,9200.0,7,120,0.0,54.53
45.83,53.45,2.3,899.99,81.14,41.24,48.07,72.86,8500.0,10,141,0.0,75.91
40.53,59.18,4.18,870.66,64.1,36.74,41.68,79.31,4900.0,11,178,1.0,68.68
27.7,85.04,1.33,40.36,32.08,26.37,28.07,59.54,3100.0,0,165,0.0,41.19
26.96,82.76,3.49,86.82,29.91,25.45,27.11,77.37,4200.0,21,90,0.0,38.79
30.05,85.78,2.99,1.37,39.56,28.65,29.86,73.58,9200.0,19,144,0.0,46.64
38.75,57.5,2.99,807.88,55.89,34.98,40.46,46.39,8500.0,10,111,0.0,62.12
29.38,84.22,1.95,46.6,36.87,27.92,29.64,77.52,4200.0,4,129,0.0,44.76
39.11,53.29,2.72,875.66,54.16,34.91,41.1,73.28,3100.0,14,90,4.0,64.78
28.77,83.27,2.04,68.59,34.79,27.28,29.1,74.24,3100.0,4,154,0.0,44.29
40.65,47.18,5.68,926.28,54.81,34.93,41.01,38.38,3100.0,11,152,1.0,61.04
26.0,79.76,1.09,13.9,27.66,24.12,26.24,60.52,9200.0,4,143,0.0,35.75
31.73,68.88,1.21,472.73,39.25,29.73,33.6,41.59,4200.0,16,131,0.0,46.74
34.16,72.12,2.21,474.3,48.44,32.08,35.59,58.18,8500.0,16,110,0.0,54.93
27.54,88.98,3.15,34.92,32.16,26.55,27.55,58.68,8500.0,23,168,0.0,40.01
41.97,57.31,1.51,876.8,68.34,38.66,44.79,72.61,4900.0,11,170,1.0,71.58
26.99,85.43,3.82,48.29,30.23,25.67,26.95,45.24,8500.0,23,111,0.0,36.06
41.09,55.16,2.42,854.88,62.78,37.05,43.2,40.21,8500.0,14,127,4.0,66.42
38.72,55.11,3.03,764.87,54.08,34.53,40.29,34.94,3100.0,14,169,4.0,58.52
26.48,94.0,1.05,29.38,29.59,26.03,26.86,61.25,8500.0,5,97,0.0,40.36
46.0,45.4,0.99,921.49,72.09,41.0,49.39,37.54,4200.0,11,151,1.0,72.96
27.45,85.7,0.89,2.85,31.48,26.09,27.69,40.31,9200.0,19,136,0.0,39.37
31.64,69.87,3.87,199.8,39.32,28.77,31.79,70.06,4900.0,17,106,0.0,44.79
43.56,53.25,3.17,899.42,70.9,38.88,45.23,71.16,8500.0,13,106,3.0,73.65
26.0,88.16,1.59,41.9,27.97,25.0,26.32,43.24,4200.0,1,179,0.0,35.62
37.99,67.64,2.15,387.9,60.57,35.01,39.16,46.9,8500.0,8,102,0.0,59.53
29.56,86.55,2.09,16.09,38.09,28.28,29.66,78.54,4900.0,4,106,0.0,46.26
29.01,87.13,3.03,40.03,36.4,27.83,29.02,69.87,4200.0,19,127,0.0,43.89
29.08,85.45,6.75,0.0,36.22,27.66,28.15,60.44,4200.0,0,170,0.0,38.92
30.04,92.89,4.45,0.0,41.83,29.37,29.54,46.18,9200.0,22,167,0.0,44.16
29.31,83.94,2.39,0.0,36.58,27.73,29.24,58.87,9200.0,2,134,0.0,42.93
26.0,88.27,0.5,49.84,27.97,25.12,26.56,63.5,3100.0,5,95,0.0,39.73
27.24,83.42,1.77,45.93,30.65,25.75,27.53,83.05,4900.0,4,124,0.0,40.93
26.83,88.12,1.2,0.0,30.09,25.72,26.99,77.18,9200.0,20,103,0.0,41.11
26.0,84.7,2.72,0.0,27.84,24.56,25.94,70.88,3100.0,4,161,0.0,36.54
28.6,86.7,1.75,0.0,35.0,27.31,28.67,61.53,4200.0,0,150,0.0,43.28
35.43,67.32,1.79,519.95,50.34,32.92,37.15,62.77,4200.0,16,104,6.0,57.5
26.0,87.95,4.82,0.0,27.96,24.88,25.67,80.82,8500.0,18,143,0.0,37.73
40.17,60.03,1.75,929.57,63.35,37.35,42.94,46.53,9200.0,13,116,3.0,68.37
38.94,52.31,3.45,939.06,52.93,34.53,40.66,47.33,3100.0,11,102,1.0,61.24
38.34,64.24,3.33,647.17,59.39,35.18,39.56,65.18,4200.0,9,120,0.0,64.34
27.98,82.85,4.86,0.0,32.49,26.31,27.49,65.16,3100.0,19,124,0.0,39.04
30.43,89.62,2.51,30.18,42.24,29.47,30.5,57.48,4900.0,20,149,0.0,46.0
30.42,73.55,2.13,244.06,37.05,28.21,31.26,80.3,4200.0,17,95,0.0,45.45
26.0,80.77,5.22,114.82,27.69,24.33,26.01,43.35,4900.0,23,158,0.0,32.01
40.36,58.05,4.48,793.63,62.44,36.27,41.18,61.9,9200.0,10,175,0.0,65.42
30.13,86.35,1.69,64.03,40.01,28.93,30.53,41.81,9200.0,1,147,0.0,44.86
34.29,72.02,1.54,186.75,48.87,31.69,35.15,36.47,3100.0,17,138,0.0,49.95
26.93,74.88,0.8,35.12,29.15,24.61,27.33,41.3,8500.0,6,112,0.0,33.95
28.07,88.14,1.55,0.0,33.65,26.94,28.19,74.35,8500.0,23,178,0.0,42.87
37.41,50.04,1.03,749.82,46.94,33.51,40.17,75.34,4200.0,14,123,4.0,60.66
36.88,48.14,1.27,876.56,44.53,32.88,39.78,78.26,9200.0,10,115,0.0,60.76
28.95,74.84,4.17,242.6,33.54,26.79,29.3,78.34,3100.0,17,136,0.0,41.99
27.08,85.49,1.42,63.69,30.47,25.86,27.52,58.03,4200.0,22,94,0.0,39.23
40.46,47.99,0.5,894.08,54.8,37.52,44.26,82.22,9200.0,11,179,1.0,70.39
28.51,82.01,0.94,0.0,33.8,26.75,28.72,43.3,8500.0,5,109,0.0,38.82
27.16,91.11,1.57,27.83,31.33,26.4,27.44,75.7,4900.0,19,95,0.0,41.98
29.34,86.79,5.56,6.49,37.4,28.06,28.67,59.79,8500.0,22,159,0.0,41.8
44.83,51.79,0.5,1028.33,74.66,42.64,49.2,64.69,4900.0,12,148,2.0,76.23
26.0,90.82,4.93,33.22,28.07,25.2,25.82,79.33,8500.0,19,153,0.0,38.34
37.38,58.6,1.7,726.7,51.85,34.14,39.66,58.65,9200.0,15,107,5.0,60.18
28.81,74.28,5.01,235.82,33.09,26.55,28.96,38.34,9200.0,17,93,0.0,37.17
38.03,64.04,2.31,725.86,58.01,35.23,39.99,41.67,4900.0,9,106,0.0,60.98
29.0,80.66,2.41,0.0,34.9,27.09,28.93,61.75,9200.0,22,103,0.0,40.93
32.07,71.65,1.92,245.56,41.23,29.61,32.97,75.5,8500.0,7,167,0.0,48.69
33.29,74.92,0.74,303.11,46.73,31.67,34.91,37.6,8500.0,17,102,0.0,50.76
26.89,86.75,0.84,0.0,30.12,25.64,27.11,34.9,3100.0,20,96,0.0,34.73
26.5,73.95,2.47,34.81,28.29,24.05,26.61,38.59,4200.0,0,133,0.0,31.12
31.69,86.28,2.86,0.0,45.91,30.31,31.48,78.18,3100.0,22,104,0.0,49.17
32.01,76.31,3.93,301.12,42.88,30.0,32.44,69.39,4900.0,7,108,0.0,49.66
26.08,89.13,0.67,44.85,28.2,25.23,26.58,75.83,4200.0,5,152,0.0,39.6
27.37,80.78,2.11,0.0,30.67,25.51,27.37,56.71,3100.0,4,124,0.0,38.69
40.84,53.99,1.26,779.03,60.81,37.07,43.57,46.09,4200.0,14,170,4.0,67.45
26.0,90.31,1.94,5.67,28.05,25.12,26.1,58.82,4200.0,21,124,0.0,38.63
40.28,56.59,2.48,854.63,60.86,36.49,42.37,80.79,4200.0,14,108,4.0,69.41
29.45,83.49,0.71,0.0,36.91,27.82,29.73,77.38,4200.0,1,109,0.0,46.94
26.0,94.23,5.58,0.0,28.2,25.48,25.59,48.14,8500.0,0,124,0.0,34.79
27.81,85.56,3.77,37.17,32.44,26.48,27.7,63.93,4900.0,22,121,0.0,39.52
26.0,84.54,0.64,0.0,27.83,24.55,26.21,78.59,8500.0,22,137,0.0,37.58
40.11,52.73,1.37,787.95,57.18,36.16,42.76,38.75,3100.0,10,133,0.0,63.6
38.34,66.25,1.54,694.26,60.96,36.05,40.69,74.12,4200.0,9,113,0.0,66.49
30.73,73.86,1.04,224.45,38.02,28.7,31.88,37.91,8500.0,17,150,0.0,43.78
30.93,73.85,2.77,261.34,38.6,28.7,31.62,44.06,4200.0,17,106,0.0,45.51
34.4,71.47,0.51,445.25,48.96,33.15,36.69,83.01,9200.0,16,160,0.0,59.94
34.86,72.57,2.39,241.2,51.3,32.32,35.55,43.37,8500.0,7,139,0.0,52.88
39.98,52.91,3.2,814.36,56.84,35.41,41.53,71.03,3100.0,14,154,4.0,66.11
31.34,73.33,1.45,231.22,39.64,29.14,32.37,38.44,4200.0,7,121,0.0,45.3
32.75,62.86,6.45,449.91,39.9,29.23,32.63,73.82,9200.0,16,125,0.0,47.54
40.0,52.84,1.75,948.95,56.86,36.2,42.78,70.2,3100.0,11,102,1.0,68.72
34.32,76.24,2.84,300.39,51.32,32.29,35.04,62.57,4200.0,7,159,0.0,53.76
43.53,51.97,2.26,989.3,69.41,39.1,46.02,36.47,3100.0,13,147,3.0,69.75
29.28,88.45,4.66,2.47,37.64,28.16,28.78,73.55,3100.0,3,103,0.0,43.01
30.72,90.03,3.16,42.93,43.54,29.82,30.68,39.09,3100.0,0,126,0.0,47.05
29.59,88.16,1.46,19.31,38.66,28.49,29.86,77.66,3100.0,0,168,0.0,46.24
28.79,89.88,7.68,0.0,36.32,27.82,27.73,56.43,9200.0,18,157,0.0,39.53
39.61,65.58,2.89,660.78,65.86,36.65,41.06,72.73,4200.0,15,129,5.0,68.1
40.92,51.39,1.64,871.58,58.96,36.71,43.58,68.98,9200.0,13,148,3.0,68.5
26.0,87.36,2.9,16.92,27.94,24.85,26.02,78.13,3100.0,20,169,0.0,38.22
36.5,54.86,2.76,673.06,46.88,32.36,38.05,44.7,4900.0,15,105,5.0,55.53
26.0,85.94,1.0,0.0,27.89,24.68,26.17,43.81,4900.0,4,151,0.0,34.8
36.67,69.85,1.34,512.96,56.75,34.58,38.65,61.16,3100.0,8,93,0.0,61.49
27.54,82.18,0.93,54.64,31.27,25.99,28.04,75.62,4900.0,1,134,0.0,40.71
30.24,74.43,6.08,243.78,36.82,27.93,30.04,39.65,4200.0,17,179,0.0,40.56
30.23,86.31,0.8,0.0,40.35,28.87,30.51,38.83,4200.0,5,117,0.0,43.75
36.89,74.15,4.61,532.7,60.84,34.73,37.36,76.54,4200.0,8,155,0.0,61.96
27.74,89.41,2.13,0.0,32.83,26.74,27.75,63.71,3100.0,0,120,0.0,42.1
34.47,68.86,1.08,447.94,47.83,32.34,36.37,77.98,8500.0,8,92,0.0,57.5
34.95,52.7,3.11,710.94,41.65,30.65,36.47,77.78,4900.0,15,97,0.0,54.98
42.02,46.09,2.36,977.15,58.42,36.72,44.38,63.66,3100.0,12,113,2.0,69.5
35.53,68.36,0.5,414.45,51.33,33.74,37.74,42.98,4900.0,8,104,0.0,55.33
30.26,87.1,5.18,0.0,40.73,28.99,29.56,49.77,8500.0,20,132,0.0,42.17
42.07,51.92,3.78,895.37,63.64,37.18,43.38,77.3,3100.0,12,120,2.0,68.76
34.44,71.09,3.52,435.45,48.91,31.97,35.23,70.78,8500.0,8,162,0.0,53.54
38.01,53.84,2.59,793.41,50.92,33.86,39.9,79.98,4900.0,10,134,0.0,63.19
30.36,89.15,4.08,33.33,41.8,29.35,30.07,60.99,3100.0,3,155,0.0,45.97
27.24,84.12,2.27,15.68,30.75,25.75,27.32,64.64,4900.0,1,97,0.0,39.04
29.2,78.92,0.94,0.0,35.06,27.1,29.41,46.73,9200.0,5,160,0.0,39.79
42.04,46.76,2.2,926.24,59.05,36.82,44.4,78.38,9200.0,13,146,3.0,70.39
27.46,90.67,4.93,0.0,32.17,26.59,27.02,40.21,4900.0,3,169,0.0,37.55
28.5,83.15,4.0,21.21,33.98,26.89,28.25,42.78,3100.0,5,119,0.0,37.18
26.0,82.77,1.3,0.0,27.77,24.37,26.12,78.56,3100.0,18,163,0.0,36.2
30.45,82.89,2.49,32.93,40.0,28.79,30.51,78.36,9200.0,5,107,0.0,46.53
29.03,87.33,4.58,0.0,36.51,27.8,28.54,69.39,8500.0,1,158,0.0,43.57
31.44,71.4,3.72,278.2,39.27,28.88,31.87,63.2,4200.0,17,128,0.0,44.43
40.8,47.68,2.34,980.83,55.67,35.91,43.21,40.27,4900.0,12,149,2.0,65.39
35.56,68.9,1.49,488.63,51.78,33.28,37.36,46.51,3100.0,8,132,0.0,56.62
27.82,84.21,2.79,0.0,32.27,26.3,27.71,43.82,4200.0,22,134,0.0,37.18
28.61,91.32,1.95,27.17,36.02,27.85,28.81,37.92,4900.0,18,112,0.0,41.82
40.76,44.96,0.63,948.23,53.56,37.1,44.53,63.94,9200.0,12,158,2.0,68.31
41.71,56.38,1.04,823.03,66.37,38.57,44.78,34.07,8500.0,10,95,0.0,69.02
26.17,85.6,0.5,0.0,28.25,24.81,26.4,75.64,8500.0,0,145,0.0,38.76
26.86,85.75,2.52,0.0,29.95,25.51,26.82,37.44,9200.0,23,93,0.0,35.09
30.94,80.83,0.93,0.0,40.97,28.99,31.19,58.2,8500.0,21,112,0.0,45.61
26.0,83.61,2.61,0.0,27.8,24.46,25.95,36.7,3100.0,6,95,0.0,32.49
27.97,84.28,0.99,77.88,32.7,26.69,28.57,39.74,8500.0,20,121,0.0,39.73
39.03,54.84,4.33,790.54,54.99,34.61,39.98,63.06,4900.0,14,107,4.0,60.71
26.0,83.6,1.37,23.86,27.8,24.52,26.26,41.82,4900.0,0,104,0.0,34.92
42.34,51.97,2.5,880.7,64.71,37.72,44.42,76.78,4900.0,11,129,1.0,70.75
28.54,83.79,0.77,48.15,34.22,27.12,29.07,71.94,8500.0,6,162,0.0,43.67
37.93,56.03,1.48,814.02,52.07,34.63,40.57,40.95,4900.0,14,163,4.0,61.84
27.29,81.73,3.2,0.0,30.58,25.53,27.11,77.94,3100.0,20,173,0.0,39.52
27.59,80.69,1.49,9.45,31.19,25.74,27.76,78.29,4900.0,18,95,0.0,39.69
26.11,84.46,1.45,0.0,28.08,24.65,26.22,80.01,9200.0,0,152,0.0,37.37
31.89,76.91,0.5,487.58,42.7,31.56,34.29,60.47,3100.0,16,156,0.0,54.94
36.77,67.41,1.57,442.3,55.45,34.1,38.4,65.21,9200.0,16,100,6.0,60.46
28.52,81.77,2.1,24.45,33.78,26.79,28.65,72.7,4200.0,2,132,0.0,42.17
40.94,57.03,4.63,876.4,63.81,36.75,41.81,71.43,4900.0,11,106,1.0,67.43
29.52,85.28,2.89,0.0,37.62,28.08,29.36,78.85,3100.0,5,93,0.0,45.89
37.12,50.65,3.7,759.16,46.43,32.3,38.37,36.21,4900.0,10,152,0.0,53.08
